title,filenames,captions
African Americans,Runaway slave advertisement 9-15-1774-NY.gif,runaway slave advertis ny gif imag fugit slave unit state fugit slave york newspap offer reward inflat fmt eq slave owner includ georg washington thoma jefferson runaway slave advert newspap slaveri end lt ref quot runaway quot gt cite news titl runaway georg washington slave owner newspap hunt escap slave url http blog loc gov loc runaway georg washington slave owner newspap hunt escap slave access date august work librari congress archiv date august archiv url http web archiv org web http blog loc gov loc runaway georg washington slave owner newspap hunt escap slave url statu live lt ref gt lt ref quot fugit quot gt
African Americans,Crispus Attucks.jpg,crispu attuck upright crispu attuck quot martyr polit martyr quot american revolut black indian unit state nativ american african american descent
African Americans,"Frederick Douglass by Samuel J Miller, 1847-52.png",frederick douglass samuel miller upright frederick douglass circa
African Americans,"Crowe-Slaves Waiting for Sale - Richmond, Virginia.jpg",crow slave wait sale richmond virginia upright slave wait sale richmond virginia note cloth domest slave trade broke famili individu lost connect famili clan
African Americans,Harriet Tubman c1868-69 (cropped).jpg,harriet tubman crop upright harriet tubman
African Americans,Omaha courthouse lynching.jpg,omaha courthous lynch group white men pose photograph stand black victim brown lynch bodi mutil burn omaha race riot omaha nebraska postcard photograph lynch popular souvenir lt ref gt moyer bill http www pb org moyer journal html quot legaci lynch quot webarch url http web archiv org web http www pb org moyer journal html date august pb retriev juli lt ref gt
African Americans,"Rosa Parks being fingerprinted by Deputy Sheriff D.H. Lackey after being arrested for refusing to give up her seat for a white passenger on a segregated municipal bus in Montgomery, Alabama.jpg",rosa park fingerprint deputi sheriff lackey arrest refus give seat white passeng segreg municip bu montgomeri alabama rosa park fingerprint arrest give seat bu white person
African Americans,March on washington Aug 28 1963.jpg,march washington aug march washington job freedom august show civil right leader union leader
African Americans,Crowd at JJ Hill - Philando Castile (27547111053).jpg,crowd jj hill philando castil black live matter protest respons kill philando castil fatal shoot philando castil juli
African Americans,Black Americans population pyramid in 2020.svg,black american popul pyramid black american singl race popul pyramid
African Americans,African Americans by state.svg,african american state upright lt div style quot text align quot gt proport african american state washington puerto rico unit state censu lt div gt
African Americans,Black Americans by county.png,black american counti upright lt div style quot text align quot gt proport black american counti list state territori unit state fifti state washington puerto rico unit state censu lt div gt
African Americans,Absenceblacks.png,absenceblack censu map indic counti fewer black african american inhabit
African Americans,Percentage of African American population living in the American South.png,percentag african american popul live american south graph show percentag african american popul live american south note great migrat african american major declin great migrat african american great migrat revers trend post nonetheless absolut major african american popul live american south
African Americans,Harlem Street rehearsal (125th street).jpg,harlem street rehears street upright march band band rehears street manhattan street harlem histor epicent african american cultur york citi home signific margin world' largest black peopl black popul citi africa million african immigr unit state african immigr york citi drive growth city' black popul lt ref africanmigrationnyc gt cite news url http www nytim nyregion west african immigr nyc html titl african invis york migrant crisi author kimiko de freyta tamura newspap york time date januari access date januari archiv date januari archiv url http web archiv org web http www nytim nyregion west african immigr nyc html url statu live lt ref gt
African Americans,Former Slave Reading.jpg,slave read slave read
African Americans,Neil deGrasse Tyson - NAC Nov 2005.jpg,neil degrass tyson nac nov upright astrophysicist neil degrass tyson director york city' hayden planetarium
African Americans,US real median household income 1967 - 2011.PNG,real median household incom graph show real median household incom unit state household incom race dollar lt ref gt cite book carmen denava walt bernadett proctor jessica smith date septemb chapter real median household incom race hispan origin page titl incom poverti health insur coverag unit state chapter url http www censu gov prod pdf archiv url http ghostarch org archiv http www censu gov prod pdf archiv date url statu live publish censu bureau lt ref gt
African Americans,US Homeownership by Race 2009.png,homeownership race homeownership unit state homeownership rate race lt ref quot censu bureau homeownership race quot gt cite web url http www censu gov hhe www hous hv xl titl censu bureau homeownership race access date octob archiv url http web archiv org web http www censu gov hhe www hous hv xl archiv date march url statu dead lt ref gt
African Americans,"The Obamas sing with Smokey Robinson, Joan Baez and others, 2014.jpg",obama sing smokey robinson joan baez quot lift voic sing quot sung famili barack obama smokey robinson white hous
African Americans,PCA and individual ancestry estimates for African Americans.png,pca individu ancestri estim african american upright genet cluster african american zakharia al vertic bar repres individu color scheme bar plot match pca plot lt ref quot quot gt
African Americans,DSC 0008 (50283939071).jpg,dsc al sharpton led commit march knee neck protest august
African Americans,Sammy Davis Jr. 1972.jpg,sammi davi jr upright anti miscegen law ban interraci marriag end california entertain sammi davi jr face backlash involv white woman
African Americans,Martin-Luther-King-1964-leaning-on-a-lectern.jpg,martin luther king lean lectern upright dr martin luther king jr remain promin polit leader american civil right movement influenti african american polit figur gener
African Americans,"President George W. Bush is welcomed by Bob Johnson, founder and chairman of the RLJ Companies.jpg",presid georg bush welcom bob johnson founder chairman rlj compani upright bet founder robert johnson presid georg bush
African Americans,Soul Food at Powell's Place.jpg,soul food powell' place tradit soul food dinner consist fri chicken macaroni chees collard green bread fri okra cornbread
African Americans,Mount Zion United Methodist Church - facade.JPG,mount zion unit methodist church facad mount zion unit methodist church washington mount zion unit methodist church oldest african american congreg washington
African Americans,Malcolm Shabazz Mosque.jpg,malcolm shabazz mosqu masjid malcolm shabazz harlem york citi
African Americans,"&quot;Afro-Americans&quot; float in Golden Potlatch parade, Seattle, July 1911 (MOHAI 5590).jpg",quot afro american quot float golden potlatch parad seattl juli mohai parad float display word quot afro american quot
African Americans,Michelle Obama official portrait crop.jpg,michel obama offici portrait crop upright michel obama ladi unit state husband presid barack obama african american hold posit
African Americans,"US Census Bureau keypunch operators, Negro section.jpg",censu bureau keypunch oper negro section racial segreg negro section keypunch oper censu bureau
Afrikaans,AfrikaanseTaalmonumentObelisks.jpg,afrikaansetaalmonumentobelisk obelisk afrikaan languag monument paarl
Afrikaans,Stuttafords Huisgenoot.jpg,stuttaford huisgenoot standard dutch south african newspap afrikaan replac media
Afrikaans,The Afrikaans Language Monument 23.JPG,afrikaan languag monument upright lang af quot dit on ern quot quot passion quot nowrap afrikaan languag monument
Afrikaans,Pretoriase kunsmuseum 1.jpg,pretorias kunsmuseum side view pretoria art museum arcadia pretoria written afrikaan xhosa southern ndebel
Afrikaans,Distribution of Afrikaans in Namibia.png,distribut afrikaan namibia geograph distribut afrikaan namibia
Afrikaans,Graham Maclachlan - Gevaar Slagysters.jpg,graham maclachlan gevaar slagyst warn sign afrikaan lang af gevaar slagyst quot danger trap quot
Alford plea,North Carolina v. Alford.pdf,north carolina alford pdf upright north carolina alford suprem court unit state suprem court
Alford plea,Justice White Official.jpg,justic white offici upright suprem court justic byron white wrote decis major
Arsenal F.C.,Arsenal 1888 squad photo.jpg,arsen squad photo royal arsen squad origin captain david danskin sit bench
Arsenal F.C.,Herbert Chapman bust 20050922.jpg,releg back divis club move river arsen stadium highburi lt ref quot kay quot gt cite journal kay joyc year titl emili davison sport suffrag societi edwardian britain url http doi org url statu live journal intern journal histori sport volum issu page doi issn archiv url http web archiv org web http www tandfonlin doi full archiv date septemb access date septemb hdl access free hdl lt ref gt lt ref gt cite book mason rob url http book googl book id yxrgdwaaqbaj amp suffragett burn grandstand amp pg titl sunderland afc miscellani date publish pitch publish isbn locat brighton access date septemb archiv url http web archiv org web http book googl book id yxrgdwaaqbaj amp suffragett burn grandstand amp pg archiv date septemb url statu live lt ref gt lt ref gt cite web titl club move woolwich highburi url http www arsen histori lay foundat club move woolwich highburi url statu live archiv url http web archiv org web http www arsen histori lay foundat club move woolwich highburi archiv date septemb access date septemb websit www arsen languag en lt ref gt footbal leagu controversi vote promot arsen releg local rival tottenham hotspur tottenham hotspur footbal leagu newli enlarg divis finish division' pre war season footbal leagu divis year arsen start drop quot quot offici document gradual shift final time arsen gener today lt ref gt cite web kelli andi andrew mark date januari titl arsenal' chang arsen url http www thearsenalhistori archiv url http web archiv org web http thearsenalhistori archiv date august access date june websit arsen histori lt ref gt herbert chapman bust upright bronz bust herbert chapman stand insid emir stadium
Arsenal F.C.,Alan Ball and Bertie Mee.png,alan ball berti mee alan ball jr alan ball berti mee led arsen doubl associ footbal doubl pictur
Arsenal F.C.,Tony Adams Statue.jpg,toni adam statu upright toni adam statu emir stadium
Arsenal F.C.,GoldInvinciblesTrophy.jpg,goldinvinciblestrophi upright complet unbeaten premier leagu season uniqu gold trophi commiss arsen alt
Arsenal F.C.,"Manor Ground, Woolwich Arsenal vs. Everton.jpg",manor ground woolwich arsen everton manor ground plumstead manor ground woolwich arsen everton
Arsenal F.C.,Arsenal Stadium interior North Bank.jpg,arsen stadium interior north bank north bank stand arsen stadium highburi alt grandstand sport stadium seat predominantli red
Arsenal F.C.,Arsenal Flag (7100433493).jpg,arsen flag arsen support
Arsenal F.C.,Laurent Koscielny clashes with Heurelho Gomes.jpg,laurent koscielni clash heurelho gome arsen play rival tottenham game north london derbi novemb
Arsenal F.C.,Mikel Arteta 2021 (cropped).png,mikel arteta crop arteta arsenal' club captain play career appoint arsenal' head coach decemb lt ref gt cite web ame nick url http www theguardian footbal dec arsen appoint mikel arteta manag replac unai emeri websit guardian access date decemb titl mikel arteta toler dissent seek reviv lost arsen date decemb lt ref gt
Arsenal F.C.,Arsene-Wenger.jpg,arsen wenger arsèn wenger manag arsen club' longest serv manag lt ref gt cite web titl arsen manag histori url http www soccerbas team team sd team id amp teamtab manag access date decemb websit soccerbas publish centurycomm lt ref gt
Arsenal F.C.,Thierry Henry applauding 2012.jpg,thierri henri applaud upright thierri henri arsenal' record goalscor goal competit lt ref quot henri quot gt
American cuisine,Growingfieldspanlg (cropped).jpeg,growingfieldspanlg crop diorama iroquoi plant quot sister agricultur sister quot crop squash maiz climb bean
American cuisine,Blue crab on market in Piraeus - Callinectes sapidus Rathbun 20020819-317.jpg,blue crab market piraeu callinect sapidu rathbun callinect sapidu blue crab eastern southern coast mainland
American cuisine,Our_(Almost_Traditional)_Thanksgiving_Dinner.jpg,tradit thanksgiv dinner roast turkey gravi cranberri sauc mash potato green bean sweet sour cod steam rice achara pickl green papaya relish lech flan pig blanket appl crisp
American cuisine,Map of territorial growth 1775.jpg,map territori growth map american coloni american coloni
American cuisine,New England clam bake.jpg,england clam bake england clam bake consist steam shellfish
American cuisine,Milkshakes at Mels Diner.jpg,milkshak mel diner strawberri chocol shake top whip cream sprinkl maraschino cherri
American cuisine,Cheeseburger (17237580619).jpg,cheeseburg cheeseburg serv french fri fri coleslaw
American cuisine,Flickr sekimura 2390523527--Smoked salmon eggs Benedict.jpg,flickr sekimura smoke salmon egg benedict egg benedict american breakfast dish made poach egg hollandais sauc serv variat smoke salmon
American cuisine,Roasted_American_Turkey_(6408110873).jpg,roast american turkey modern dish consist tradit roast turkey sweet potato es grill veget prepar modern fusion ingredi
American cuisine,Quail 07 bg 041506.jpg,quail bg england clam chowder
American cuisine,NY Strip Steak.jpg,ny strip steak strip steak york strip steak top mushroom onion
American cuisine,Carnegie Deli Strawberry Cheesecake.jpg,carnegi deli strawberri cheesecak york style cheesecak strawberri variat includ blueberri raspberri sauc
American cuisine,PatsCheesesteak.jpg,patscheesesteak cheesesteak philadelphia cheesesteak cheez whiz
American cuisine,A Delicious Crabcake at the Middleton Tavern.jpg,delici crabcak middleton tavern crab cake popular maryland delawar jersey serv roll
American cuisine,NYPizzaPie.jpg,nypizzapi york style pizza pizza eaten york state york jersey connecticut
American cuisine,Philly style pretzel.JPG,philli style pretzel philadelphia style soft pretzel
