doc_id,title,filenames,captions
8760,Bonn,"Beethovenhalle, Bonn, interior 2007.jpg",beethovenhal bonn interior beethovenhal
8761,Bonn,Kunst- und Ausstellungshalle der Bundesrepublik Deutschland - Bundeskunsthalle-9245.jpg,kunst und ausstellungshal der bundesrepublik deutschland bundeskunsthal upright kunst und ausstellungshal der bundesrepublik deutschland bundeskunsthal focus cultur heritag germani europ crossroad cultur art scienc
8762,Bonn,"2014-06-12 Museum Koenig, Bonn IMG 5509.jpg",museum koenig bonn img upright museum koenig bonn' natur histori museum
8763,Bonn,Siebengebirge schloss drachenburg ds wv 09 2008.jpg,siebengebirg schloss drachenburg ds wv upright schloss drachenburg drachenburg castl siebengebirg south bonn
8764,Bonn,Koeln-Bonn-Airport11.JPG,koeln bonn upright cologn bonn airport intern airport cologn bonn intern air transport associ airport code iata cgn germany' list busiest airport germani seventh largest
8765,Bonn,2008-07-28 U-Bahnhof Hauptbahnhof (Bonn).jpg,bahnhof hauptbahnhof bonn upright underground bonn stadtbahn stadtbahn station bonn hauptbahnhof bonn' busiest railway station
8766,Bonn,Region Bonn motorways.png,region bonn motorway upright road network adjac bonn
8767,Bonn,Bonn - Posttower.jpg,bonn posttow biggest employ region deutsch post dhl headquart bonn
8768,Bonn,Geschäftsstelle der Deutschen Forschungsgemeinschaft in Bonn-Bad Godesberg.jpg,geschäftsstel der deutschen forschungsgemeinschaft bonn bad godesberg offic deutsch forschungsgemeinschaft dfg import research fund organis
8769,Bonn,"Bonn 1266, Rheinische Friedrich-Wilhelms-Universität Bonn.jpg",bonn rheinisch friedrich wilhelm universität bonn univers bonn elector palac
8770,Bonn,Einwohnerentwicklung von Bonn.svg,einwohnerentwicklung von bonn popul develop
8771,Bonn,Bonn DTAG2.jpg,bonn upright deutsch telekom head offic
8772,Bonn,Beethoven.jpg,beethoven ludwig van beethoven
8773,Bonn,Alexander Koenig.jpg,alexand koenig alexand koenig
8774,Bonn,Heidesimonis.jpg,heidesimoni heid simoni
8775,Ballroom dance,Michael Foskett &amp; Nika Vlasenko 2.JPG,michael foskett amp nika vlasenko wdc world youth champion michael foskett amp nika vlasenko adjud background world champion amp british open world champion ann lewi gleav red dress karen hilton mbe black dress
8776,Ballroom dance,Galliard.jpg,galliard galliard siena itali centuri
8777,Ballroom dance,Vernon and Irene Castle2.jpg,vernon iren vernon iren castl earli ballroom danc pioneer circa
8778,Ballroom dance,Cha-Cha-Cha Valente Cruz 9543.JPG,cha cha cha valent cruz alt cha cha cha danc cha cha cha danc competit austria
8779,Ballroom dance,MIT 2006 Latin Intermediate.jpg,mit latin intermedi intermedi level intern style latin danc massachusett institut technolog mit ballroom danc competit judg stand foreground
8780,Ballroom dance,Colligate ballroom.jpg,collig ballroom peopl danc floor wait danc compet
8781,Ballroom dance,Tango ballroom standard.png,tango ballroom standard victor fung anna mikh danc tango ballroom tango coupl danc profession world ballroom danc championship world championship
8782,The Birth of a Nation,The Birth of a Nation war scene.jpg,birth nation war scene film' portray sieg petersburg led ben cameron
8783,The Birth of a Nation,Birth-of-a-nation-klan-and-black-man.jpg,birth nation klan black man hood klansmen catch gu portray blackfac white actor walter long actor walter long
8784,The Birth of a Nation,The Birth of a Nation (1915) 2.jpg,birth nation georg siegmann ralph lewi lillian gish henri walthal scene film
8785,The Birth of a Nation,Nation walsh.jpg,nation walsh raoul walsh john wilk booth
8786,The Birth of a Nation,Walthall with DW Griiffith2.jpg,walthal dw griffith set birth nation actor henri walthal henri walthal
8787,The Birth of a Nation,Sheet music for &quot;The Perfect Song&quot; from The Birth of a Nation.jpg,sheet music quot perfect song quot birth nation upright sheet music quot perfect song quot theme breil compos film
8788,The Birth of a Nation,Birth-of-a-nation-klansmen-1140x688.jpg,birth nation klansmen upright poster advertis birth nation week releas includ preview imag film
8789,The Birth of a Nation,Wilson-quote-in-birth-of-a-nation.jpg,wilson quot birth nation quot woodrow wilson' histori american peopl includ film' intertitl
8790,The Birth of a Nation,Birth of a Nation 1916 poster.jpg,birth nation poster newspap advertis announc film' screen el paso texa
8791,The Birth of a Nation,WMTrotter1915.jpg,newspap editor activist william monro trotter led demonstr film result list ethnic riot riot
8792,The Birth of a Nation,Flora-birth-of-a-nation.jpg,flora birth nation scene flora flee forest pictur pursu black charact gu move viewer fire shot screen lt ref quot referenc quot gt
8793,The Birth of a Nation,Roger Ebert cropped.jpg,roger ebert crop upright roger ebert deem birth nation quot great film argu evil quot
8794,The Birth of a Nation,Thaddeus Stevens - Brady-Handy-crop.jpg,thaddeu steven bradi handi crop upright charact congressman stoneman film similar thaddeu steven pictur
8795,Baltic Sea,Hel in summer.jpg,hel summer hel peninsula
8796,Baltic Sea,Belte inter.png,belt inter danish strait southwestern baltic sea
8797,Baltic Sea,Karta öfver Åland.png,karta öfver åland åland baltic sea gulf bothnia
8798,Baltic Sea,"Putgarten, Kap Arkona (2011-05-21) 3.JPG",putgarten kap arkona cape arkona island rügen germani sacr site rani slavic tribe rani tribe christian
8799,Baltic Sea,Haupthandelsroute Hanse.png,haupthandelsrout hans main trade rout hanseat leagu hans
8800,Baltic Sea,"Eerste fase van de Zeeslag in de Sont - First phase of the Battle of the Sound - November 8 1658 (Jan Abrahamsz Beerstraten, 1660).jpg",eerst fase van de zeeslag de sont phase battl sound novemb jan abrahamsz beerstraten naval battl sound place novemb dano swedish war dano swedish war
8801,Baltic Sea,"Admiralty Chart No 259 Baltic Sea, Published 1919.jpg",admiralti chart baltic sea publish nautic chart baltic sea
8802,Baltic Sea,Cap Arcona burning.jpg,cap arcona burn burn cap arcona shortli attack surviv prison aboard
8803,Baltic Sea,Baltic drainage basins (catchment area).svg,baltic drainag basin catchment area baltic drainag basin catchment area depth elev major river lake
8804,Baltic Sea,Curonian Lagoon and Memel - panoramio.jpg,curonian lagoon memel panoramio curonian lagoon curonian spit spit klaipėda
8805,Baltic Sea,Baltic marine subdivisions and drainage basins.gif,baltic marin subdivis drainag basin gif region basin baltic sea lt ref gt cite web url http www baltic vtt fi demo baltmap htm titl baltic sea area clickabl map websit www baltic vtt fi access date april archiv url http web archiv org web http www baltic vtt fi demo baltmap htm archiv date octob url statu dead lt ref gt lt br gt bothnian bay lt br gt bothnian sea lt br gt gulf bothnia partli amp lt br gt archipelago sea lt br gt åland sea lt br gt gulf finland lt br gt northern baltic proper lt br gt western gotland basin lt br gt eastern gotland basin lt br gt gulf riga lt br gt bay gdańsk gdansk basin lt br gt bornholm basin hanöbukten hanö bight lt br gt cape arkona arkona basin lt br gt baltic proper lt br gt kattegat integr part baltic sea lt br gt belt sea belt great belt lt br gt öresund sound lt br gt danish strait integr part baltic sea
8806,Baltic Sea,BalticSea March2000 NASA-S2000084115409.png,balticsea nasa satellit imag baltic sea mild winter
8807,Baltic Sea,Baltic Sea 1551 (5496745361).jpg,baltic sea travers baltic sea ice
8808,Baltic Sea,Skiing on the ice in Haukilahti.jpg,ski ice haukilahti cold winter coastal part baltic sea freez ice thick walk ski
8809,Baltic Sea,Jäämäed Puhtulaiul 1.JPG,jäämäed puhtulaiul pile drift ice shore puhtulaid virtsu estonia late april
8810,Baltic Sea,Ostseetiefen.png,ostseetiefen depth baltic sea meter
8811,Baltic Sea,Sunny day on the coast on Baltic sea.jpg,sunni day coast baltic sea baltic sea klaipėda karklė
8812,Baltic Sea,Archipelago062009.jpg,skerri skerri form integr typic part archipelago baltic sea archipelago åland finland
8813,Baltic Sea,Korsö Kroksö Sandön February 2013.jpg,korsö kroksö sandön februari stockholm archipelago
8814,Baltic Sea,Bornholm luftaufnahme.jpg,bornholm luftaufnahm aerial view bornholm denmark
8815,Baltic Sea,Population density in the Baltic Sea catchment area.svg,popul densiti baltic sea catchment area popul densiti baltic sea catchment area
8816,Baltic Sea,Spb 06-2017 img01 Spit of Vasilievsky Island.jpg,spb spit vasilievski island vasilyevski island saint petersburg russia
8817,Baltic Sea,Stockholm 8721-B (9870833193).jpg,stockholm stockholm sweden
8818,Baltic Sea,Riga Petrikirche Blick vom Turm 8.JPG,riga petrikirch blick vom turm riga latvia
8819,Baltic Sea,Paasitorni by the sea.jpg,paasitorni sea helsinki finland
8820,Baltic Sea,"Calle Dlugie Pobrzeze, Gdansk, Polonia, 2013-05-20, DD 07.jpg",call dlugi pobrzez gdansk polonia dd gdańsk poland
8821,Baltic Sea,Таллин. - panoramio.jpg,таллин panoramio tallinn estonia
8822,Baltic Sea,Baltic blooms ESA21514635.jpeg,baltic bloom satellit photo baltic sea surround gotland sweden alga bloom phytoplankton swirl water
8823,Baltic Sea,Insel_Rügen-Strand_von_Sellin.jpg,insel rügen strand von sellin pedestrian pier sellin germani
8824,Baltic Sea,"View from Nida Lighthouse, Nida, Lithuania, 09-09-2023 05.jpg",view nida lighthous nida lithuania nida lithuania nida resort town klaipėda counti lithuania
8825,Baltic Sea,Пляж в Светлогорске - panoramio.jpg,пляж в светлогорске panoramio svetlogorsk kaliningrad oblast svetlogorsk resort town kaliningrad oblast russia
8826,Baltic Sea,Mrzezyno east beach 2010-07 A.jpg,mrzezyno east beach mrzeżyno beach poland
8827,Brackish water,Monodactylus argenteus.JPG,monodactylu argenteu brackish water fish silver mooni monodactylu argenteu
8828,The Bronx,Bronx1867.jpg,upright map southern westchest counti southern part town yonker york yonker bronx
8829,The Bronx,"History of Bronx borough, city of New York; (IA historyofbronxbo00comf).pdf",histori bronx borough citi york ia pdf page upright publish book bronx histori histori bronx borough citi york randal comfort link histori bronx borough citi york ia pdf
8830,The Bronx,Bronx 1900.jpg,bronx upright grand concours bronx grand concours street bronx street appear
8831,The Bronx,Simpson Street Station.jpg,simpson street station upright simpson street irt white plain road line simpson street elev station built open novemb list nation regist histor place septemb
8832,The Bronx,Melrosebx1.JPG,row hous locat burnt rubbl bronx revit alt stori hous citi street
8833,The Bronx,The Bronx - All-America City sign - panoramio.jpg,bronx america citi sign panoramio bronx america citi sign alt bronx america citi sign
8834,The Bronx,New York City location Bronx.svg,york citi locat bronx locat bronx red york citi remaind white
8835,The Bronx,New York aerial night 2018e.jpg,hudson river separ bronx west alpin jersey alpin tenafli jersey tenafli englewood cliff jersey englewood cliff bergen counti jersey harlem river separ island manhattan southwest east river separ queen southeast east long island sound separ nassau counti york nassau counti western long island directli north bronx west east adjoin westchest counti york westchest counti commun yonker york yonker mount vernon york mount vernon pelham manor york pelham manor rochel york rochel short southern land boundari marbl hill manhattan marbl hill borough manhattan fill spuyten duyvil creek marbl hill' postal zip code telephon area code fire servic share bronx manhattan lt ref gt york aerial night aerial view bronx east night
8836,The Bronx,Bronx transit and landmarks in 1896 (NY Times) - re-tinted.png,bronx transit landmark ny time tint york time york time map park transit newli annex bronx marbl hill manhattan marbl hill pink cut water rest manhattan orang van cortlandt park van cortlandt pelham bay park pelham bay crotona park light green bronx park home york botan garden bronx zoo woodlawn cemeteri bronx york woodlawn cemeteri medium green sport facil dark green built jerom park reservoir light blue st john' colleg fordham univers violet citi limit newli expand york red lt ref gt http www nytim archiv futur ward newyork possess westchest counti html quot futur ward york' possess westchest counti rapidli develop trolley steam road system vast area brought close heart citi mile street sewer botan zoolog garden advantag reliev crowd section citi thousand inhabit quot york time wednesday page access august glimps state bronx hope manhattan' pro consolid forc park hous transit rapidli develop lt ref gt
